5	5.557221e-02
10	1.168739e-03
15	3.362320e-04
20	9.576941e-05
25	2.346643e-05
30	9.281530e-06
35	1.500144e-06
40	1.015065e-06
45	3.540444e-07
50	3.267157e-07
55	1.172454e-07
60	7.558760e-08
65	4.957879e-08
70	1.682972e-08
75	5.173461e-09
80	5.316279e-09
85	1.894148e-09
90	6.129255e-10
95	4.061183e-10
100	2.408718e-10
105	1.709505e-10
110	1.626272e-10
115	9.633361e-11
120	4.693201e-11
125	2.740516e-11
130	2.473788e-11
135	1.485501e-11
140	7.126744e-12
145	2.834621e-12
150	2.102096e-12
