5	1.423444e+00
10	4.803871e-01
15	5.074912e-02
20	4.642146e-04
25	3.658738e-05
30	2.801192e-06
35	2.666587e-07
40	2.955002e-08
45	3.092672e-09
50	2.988989e-10
55	3.004841e-11
60	3.595124e-12
65	5.004885e-13
70	1.780798e-13
75	4.884981e-14
80	1.398881e-14
85	4.662937e-15
90	3.330669e-15
95	3.330669e-15
100	3.663736e-15
