5	7.015263e-03
10	1.180277e-03
15	2.395001e-04
20	6.225639e-05
25	1.933635e-05
30	6.713631e-06
35	2.551792e-06
40	1.034188e-06
45	4.438766e-07
50	1.989686e-07
55	9.289960e-08
60	4.479021e-08
65	2.227339e-08
70	1.135731e-08
75	5.934940e-09
80	3.164593e-09
85	1.721759e-09
90	9.525110e-10
95	5.359426e-10
100	3.058487e-10
105	1.770867e-10
110	1.037859e-10
115	6.158896e-11
120	3.694101e-11
125	2.240241e-11
130	1.371425e-11
135	8.478329e-12
140	5.284218e-12
145	3.323120e-12
150	2.105982e-12
